Investigator: 
Experiment ID: 
Description: 

Number of Elecs Participating in Burst - Avg,8.811881,15,14.186047,15.142857,14.391304,13.5625,13.518519,14.375,11.242424,15.615385,15.291667,15.583333,14.947368,13.578947,14.925926,15.157895,9.666667,15.904762,15.647059,13.285714,14.481481,14.363636,14.866667,14.55,,15.181818,13.6875,11.055556,14.411765,14.333333,15.416667,12.727273,,12.269231,,,,,,,,11.590909,15.666667,,,,,
Number of Elecs Participating in Burst - Std,2.890373,1.054093,1.451695,1.621287,1.587998,2.154328,2.08235,1.668333,2.155926,0.650444,1.267629,0.775532,1.129094,1.387075,1.356634,0.898342,2.090227,0.436436,0.785905,2.034101,1.553417,1.361817,1.641718,1.316894,,1.32802,1.25,1.304843,1.804814,1.909727,0.792961,1.902152,,2.522819,,,,,,,,2.295782,0.5,,,,,
Number of Spikes per Network Burst per Channel - Avg,9.311428,14.222038,12.619388,20.358041,11.896867,17.148255,9.421242,9.634,10.655395,15.731822,15.013119,12.753127,24.142194,17.332227,10.24914,11.709148,9.298866,18.164116,13.916629,11.323896,12.48873,6.846712,10.754436,9.990554,,16.953842,9.091122,10.148386,14.357386,7.772443,15.120288,5.784892,,11.294252,,,,,,,,8.486854,10.443519,,,,,
Number of Spikes per Network Burst per Channel - Std,2.827894,11.977827,11.643046,15.290114,5.35988,13.820403,4.62326,5.662078,7.469655,5.097459,6.204467,4.513383,14.402373,4.535686,3.517821,7.322815,4.323906,13.003952,4.944127,3.714244,3.414379,0.90208,4.640517,6.075499,,7.852536,3.348069,1.250232,7.720065,1.89357,7.013901,1.539597,,7.0366,,,,,,,,5.966073,1.18182,,,,,
Network Burst Percentage,30.425702,27.396902,42.088217,48.293417,42.924776,31.30676,21.38673,11.991137,32.356778,19.484362,54.17909,51.178415,55.746763,34.336669,40.445982,20.943522,21.599746,40.31746,31.424499,32.182644,39.248418,11.325276,21.937196,23.513809,,16.950038,53.929899,28.774929,33.025632,18.82849,22.391458,6.304785,,20.142828,,,,,,,,21.053097,17.46673,,,,,
Network IBI Coefficient of Variation,0.941825,0.738367,0.936262,0.925423,1.483399,1.134082,0.999916,0.925078,1.3238,0.919739,0.967846,1.0428,0.841057,1.176613,1.131138,1.122238,1.033113,0.892503,0.774957,1.461066,1.094048,0.677398,0.799549,0.965507,,0.631665,1.049622,1.100259,0.859098,0.982556,0.609968,1.002163,,0.932901,,,,,,,,0.957804,0.420091,,,,,
Network Normalized Duration IQR,0.402332,1.232877,0.757396,1.291005,0.670157,0.530184,0.465257,0.562212,0.418118,0.422311,0.640394,0.707424,1.849246,0.556863,0.694611,1.246231,0.405195,0.8867,0.309179,0.48951,0.703448,0.493827,0.641509,2.515464,,0.671698,0.44586,0.18705,0.502326,0.805369,0.367713,1.175258,,0.649351,,,,,,,,0.447653,0.299465,,,,,
Area Under Normalized Cross-Correlation,0.064936,0.275633,0.268538,0.317638,0.2993,0.188609,0.113022,0.157555,0.204683,0.295306,0.353859,0.255477,0.292933,0.219002,0.314906,0.161692,0.125458,0.37645,0.353178,0.24736,0.247364,0.139546,0.251097,0.204618,0,0.29712,0.294918,0.170547,0.228643,0.199891,0.283607,0.040974,0,0.191387,-3.9E-05,0,0,,0,,0,0.157887,0.208101,,0,,,
Area Under Cross-Correlation,0.310132,0.679244,1.056747,1.200361,0.563657,0.855043,0.210345,0.343595,1.008299,0.744855,0.844188,0.458905,1.028323,0.519079,0.553691,0.459915,0.382986,1.310568,0.857229,0.617023,0.664749,0.15056,0.46374,0.403955,0,0.749236,0.234852,0.186756,0.387654,0.278818,0.516143,0.067556,0,0.569186,0,0,0,0,0,0,0,0.481393,0.236279,0,0,0,0,0
Width at Half Height of Normalized Cross-Correlation,91,66,61,57,62,87,59,76,81,68,52,65,69,63,53,67,78,66,64,62,64,55,67,77,0,61,54,57,59,54,50,75,0,70,2,0,0,0,0,0,0,81,68,0,0,0,0,0
